-0.1810976,-1.1969224,100.3398488
2.8065469,-0.9401368,100.1751618
5.7941629,-0.6833489,100.1751618
8.7818074,-0.4265555,100.0911303
11.7694222,-0.1697624,100.0069878
14.7570666,0.0870355,99.9209485
17.7446808,0.3438328,99.8349042
20.7323252,0.6006351,99.7469155
23.7199386,0.857437,99.6589192
26.7075829,1.114244,99.5689293
29.6951956,1.3710509,99.4789292
32.6828397,1.6278631,99.3868845
35.6704517,1.8846754,99.2948271
38.6580955,2.1414933,99.2006722
41.6457068,2.3983114,99.106502
44.6333502,2.6551354,99.0101797
47.6209608,2.9119599,98.9138393
50.6086038,3.1687906,98.8152903
53.5962136,3.4256221,98.7167203
56.5838561,3.6824601,98.6158832
59.5714652,3.939299,98.5150223
62.5591071,4.1961449,98.4118335
65.5467153,4.452992,98.308618
68.5343565,4.7098464,98.2030116
71.521964,4.9667024,98.0973756
74.5096044,5.223566,97.9892833
77.497211,5.4804317,97.8811584
80.4848505,5.7373053,97.7705092
83.4724563,5.9941815,97.6598246
86.4600946,6.251066,97.5465452
89.4476997,6.5079534,97.4332273
92.4353368,6.7648497,97.3172413
95.422941,7.0217494,97.2012137
98.4105767,7.2786584,97.0824419
101.3981801,7.5355714,96.9636254
104.3858142,7.7924941,96.8419853
107.3734167,8.0494216,96.7202976
110.3610491,8.3063592,96.5957037
113.3486507,8.5633022,96.4710591
116.3362811,8.820256,96.3434224
119.3238819,9.0772159,96.2157317
122.3115102,9.3341871,96.0849595
125.29911,9.5911652,95.9541302
128.286736,9.8481553,95.820126
131.2743347,10.1051531,95.6860614
134.2619582,10.3621636,95.5487247
137.2495559,10.6191829,95.4113243
140.2371765,10.8762154,95.2705502
143.2247731,11.1332578,95.1297091
146.2123908,11.3903142,94.9853883
149.1999862,11.6473815,94.8409972
152.1876005,11.9044638,94.6930155
155.1751947,12.1615582,94.5449601
158.1628055,12.4186684,94.3931984
161.1503983,12.6757921,94.2413594
164.1380047,12.9329325,94.0856929
167.1255965,13.1900879,93.9299456
170.1132004,13.4472608,93.7702439
173.1007893,13.7044478,93.6104577
176.088383,13.9616472,93.4465834
179.0759782,14.2188469,93.2826208
182.0635553,14.4760363,93.1144317
185.0511682,14.7332302,92.9461504
188.0387379,14.9904356,92.7734973
191.0263544,15.2476654,92.6007478
194.0139217,15.5049137,92.4234724
197.0015329,15.76219,92.2460957
199.9890954,16.0194873,92.0640321
202.9767029,16.2768148,91.8818619
205.9642609,16.5341654,91.6948361
208.9518634,16.7915484,91.5076976
211.9394166,17.0489568,91.3155261
214.9270138,17.3064001,91.1232353
217.914562,17.5638716,90.925725
220.9021531,17.8213806,90.7280877
223.8896959,18.0789206,90.5250348
226.8772804,18.336501,90.3218465
229.8648173,18.5941156,90.1130357
232.8523945,18.8517738,89.9040802
235.8399252,19.1094699,89.6892838
238.8274943,19.3672129,89.4743325
241.8150182,19.6249977,89.2533096
244.8025784,19.8828333,89.0321205
247.7900949,20.1407149,88.8046157
250.7776455,20.3986515,88.5769322
253.7651539,20.6566388,88.3426743
256.7526939,20.9146857,88.108224
