0.735922014731792,-6.17608080269922,-0.309887878790039,5.7873903543847
1.23087624539179,-6.12480552968078,0.187561505111604,5.80562523736107
1.72584335931442,-6.073528922008,0.684266714870944,5.83219378803199
2.2208190007526,-6.02225143091882,1.18029759442625,5.866350797664
2.71579826106988,-5.97097356492828,1.67632392623314,5.90050749413509
3.21077568592956,-5.91969588908379,2.17235250039382,5.93466434501612
3.70607562039517,-5.87218850751628,2.66839077952372,5.96882186418766
4.20138808049731,-5.82498630145412,3.1634264651291,6.014620178723
4.69667934871384,-5.77778611493281,3.65810738094569,6.06476120501211
5.19194178108169,-5.73058867640551,4.15282352483711,6.11490580203089
5.68716719676444,-5.68339476548823,4.64758528284615,6.16505502251219
6.18243791996143,-5.63619653686285,5.14097468909411,6.23018564473974
6.67770746608833,-5.5889984204097,5.63375750777193,6.30222711164982
7.17297593828939,-5.54180040629936,6.12653998882945,6.37426852920213
7.66824360493429,-5.49460246895678,6.61932181063448,6.44630985037624
8.16351059037505,-5.44740459653148,7.11393917266593,6.4974521675383
8.6587768482069,-5.40020679344574,7.60877170995086,6.54614989979274
9.15404218239674,-5.35300907838108,8.10360493461464,6.59484769969388
9.6492601363197,-5.30528691759963,8.59789131421238,6.64977635744214
10.1442934256851,-5.25548509138839,9.09013797912718,6.7279076644956
10.6393243914399,-5.20568349893931,9.58238557138758,6.80603911874096
11.1343524526779,-5.15588219869329,10.0746348959565,6.88417084794507
11.6293769844082,-5.10608125352626,10.5678737353545,6.95109319522845
12.1243973381925,-5.05628072867308,11.0624885579232,7.00243682656115
12.6194128631602,-5.00648068961326,11.5571090375964,7.05378104513118
13.1144229359292,-4.9566811990609,12.0517360400932,7.10512594080475
13.6094269741586,-4.90688231560123,12.5460909355522,7.15964272899922
14.1044244427625,-4.85708409306549,13.0402831811658,7.21609635286081
14.5994148745405,-4.80728657845544,13.5344840384113,7.27255096046474
15.0943978912319,-4.75748980982523,14.0286940955005,7.32900661900484
15.5893732244215,-4.70769381417822,14.5218357979917,7.39768742343204
16.0844162021815,-4.65875423311109,15.014632880487,7.4703857170181
16.5795223226483,-4.61061955993686,15.5074396013672,7.54308543247566
17.0746208471166,-4.56248562525261,16.0002558760526,7.6157865573274
17.5697119865273,-4.51435240855045,16.4949883104349,7.6668775152514
18.0647957494136,-4.4662199090008,16.9902581247084,7.71199104669784
18.5598721097762,-4.41808812913132,17.4855379786537,7.7571054926459
19.0549409888696,-4.36995707659773,17.9808280121953,7.80222086584114
19.5500023117052,-4.32182675869048,18.4761654858307,7.84691647538781
20.0450560563049,-4.27369717754631,18.9717971796786,7.88839655724747
20.5401022497162,-4.22556833053562,19.4674392480489,7.92987750736483
